9.218515e+11	1.739428e+12	1.266292e+12	8.175768e+11	2.026791e+18	7.216059e+18	3.824322e+18	5.189268e+18 
1.739428e+12	3.282102e+12	2.389347e+12	1.542674e+12	7.216059e+18	2.569160e+19	1.361588e+19	1.847554e+19 
3.282102e+12	6.192951e+12	4.508425e+12	2.910849e+12	2.569160e+19	9.147076e+19	4.847711e+19	6.577916e+19 
6.192951e+12	1.168539e+13	8.506882e+12	5.492439e+12	9.147076e+19	3.256668e+20	1.725949e+20	2.341960e+20 
1.168539e+13	2.204899e+13	1.605151e+13	1.036360e+13	3.256668e+20	1.159483e+21	6.144959e+20	8.338167e+20 
2.204899e+13	4.160393e+13	3.028737e+13	1.955493e+13	1.159483e+21	4.128152e+21	2.187813e+21	2.968669e+21 
4.160393e+13	7.850185e+13	5.714880e+13	3.689792e+13	4.128152e+21	1.469761e+22	7.789351e+21	1.056946e+22 
7.850185e+13	1.481240e+14	1.078332e+14	6.962216e+13	1.469761e+22	5.232846e+22	2.773271e+22	3.763085e+22 
1.481240e+14	2.794931e+14	2.034690e+14	1.313690e+14	5.232846e+22	1.863070e+23	9.873781e+22	1.339785e+23 
2.794931e+14	5.273714e+14	3.839227e+14	2.478784e+14	1.863070e+23	6.633156e+23	3.515399e+23	4.770086e+23 
5.273714e+14	9.950895e+14	7.244182e+14	4.677181e+14	6.633156e+23	2.361627e+24	1.251601e+24	1.698312e+24 
9.950895e+14	1.877620e+15	1.366894e+15	8.825306e+14	2.361627e+24	8.408189e+24	4.456120e+24	6.046562e+24 
1.877620e+15	3.542854e+15	2.579173e+15	1.665234e+15	8.408189e+24	2.993599e+25	1.586529e+25	2.152780e+25 
3.542854e+15	6.684961e+15	4.866605e+15	3.142106e+15	2.993599e+25	1.065822e+26	5.648578e+25	7.664622e+25 
6.684961e+15	1.261376e+16	9.182726e+15	5.928795e+15	1.065822e+26	3.794686e+26	2.011084e+26	2.728864e+26 
1.261376e+16	2.380071e+16	1.732675e+16	1.118696e+16	3.794686e+26	1.351036e+27	7.160138e+26	9.715675e+26 
2.380071e+16	4.490922e+16	3.269360e+16	2.110851e+16	1.351036e+27	4.810144e+27	2.549251e+27	3.459108e+27 
4.490922e+16	8.473857e+16	6.168908e+16	3.982934e+16	4.810144e+27	1.712573e+28	9.076192e+27	1.231559e+28 
8.473857e+16	1.598920e+17	1.164002e+17	7.515341e+16	1.712573e+28	6.097339e+28	3.231430e+28	4.384766e+28 
1.598920e+17	3.016979e+17	2.196339e+17	1.418059e+17	6.097339e+28	2.170858e+29	1.150498e+29	1.561124e+29 
3.016979e+17	5.692693e+17	4.144241e+17	2.675715e+17	2.170858e+29	7.728987e+29	4.096161e+29	5.558129e+29 
5.692693e+17	1.074146e+18	7.819709e+17	5.048768e+17	7.728987e+29	2.751780e+30	1.458371e+30	1.978881e+30 
1.074146e+18	2.026791e+18	1.475490e+18	9.526447e+17	2.751780e+30	9.797265e+30	5.192294e+30	7.045485e+30 
2.026791e+18	3.824322e+18	2.784080e+18	1.797532e+18	9.797265e+30	3.488157e+31	1.848632e+31	2.508430e+31 
3.824322e+18	7.216059e+18	5.253240e+18	3.391736e+18	3.488157e+31	1.241901e+32	6.581752e+31	8.930857e+31 
7.216059e+18	1.361588e+19	9.912263e+18	6.399818e+18	1.241901e+32	4.421588e+32	2.343326e+32	3.179686e+32 
1.361588e+19	2.569160e+19	1.870331e+19	1.207572e+19	4.421588e+32	1.574234e+33	8.343030e+32	1.132076e+33 
